Feature ID	Taxon	Confidence
87f5471cbed78e523ee2fcab8c25c211	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Elizabethkingia;s__	0.9468587594824344
bcf4656735437315edc74bc5e6c9993f	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	0.9036685320556386
afdffbee175976cb9ca2108cd4935fc1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	0.9952505223976268
eb4cce83fdc5fd8c63e56dbc3f7acc38	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9997697193632523
dd7ed7ac255f7adcd6c79d68ae599746	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__	0.977378088581442
e1c0ac4fd39e6fd018b9f309a52554c0	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__	0.9797532095094397
b6b6733172b6ab6ef2d46c4019e0b6f6	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella;s__	0.9755910123678805
c7d5f84dd24a76f8b1fafeba29af8af9	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Candidatus_Bacilloplasma;s__	0.9205597968990843
3d4bd5e04b0f9ced1595f213f1c718bf	d__Bacteria	0.9948163556647437
50f8d5122c51bdc31270e20c3988cd5d	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999770981460724
47f338bccfd1d92579098e04472f646f	d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__	0.9993349171130167
2d31a3533d1951759c847899e3c91591	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__	0.9094718785849049
4c5b5cf8862f55bdf7e1fca69e6946c1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Candidatus_Bacilloplasma;s__	0.9814724693425484
07dc267c3c7ff177d41aab5c73085de8	d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales-Selenomonadales	0.9944218607137782
977f9b2a9799ff5e846023204a4af96b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__ZOR0006;s__	0.8450747991481741
e292973c990f48828768411dbd342cb4	d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia_UCG-014;f__Clostridia_UCG-014;g__Clostridia_UCG-014;s__	0.9996639248758311
808037cd9498b8efae38c5926ec5c133	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Acetobacterales;f__Acetobacteraceae	0.9999638314624844
486247b8a6f5ad2699c7dc6487504ba0	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	0.9975435030039296
7f43277d42695311a27d5eef9687e311	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium;s__	0.9964244369363363
98e008ab3529093476806ada88682b60	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__	0.9994493088233828
f45ad5d5e513a317585a8402e045407e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia-Caballeronia-Paraburkholderia;s__	0.9049551310407885
ec19b72e22ef7fc09afc762e75e20d51	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales	0.9894938487807388
768b7847f31af25ee51656e2276ec48b	d__Bacteria;p__Firmicutes;c__Bacilli;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma;s__	0.9995876361595948
e81f0fce71d9993f1d248f58b2205138	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Delftia;s__	0.9038578177196962
c07e50c9972a8074152edf8353251f56	d__Bacteria;p__WPS-2;c__WPS-2;o__WPS-2;f__WPS-2;g__WPS-2;s__	0.9987944685388953
b9921a2b3f69e68fc3e0911a2aa8d3e1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales	0.9999868356513528
24809116fbdbbdf9065a2af872ce1b9c	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9865995600546325
cbbd29f0952b9bb349db116ca891445d	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia;s__	0.9999647570616232
90831275cf970748cea6aca0ee0ba492	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Deferribacteraceae;g__Mucispirillum;s__	0.999871655426889
468425cc01dae2aa8bb40da938c4fdc5	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999624290854794
e85f55d4ed33ede9d7ff6b585ab74a25	d__Bacteria	0.9890384323918642
0bed0d6bd2298851e716e996e07ba426	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__	0.822918448669095
dcd512cb33f0530acd75441757349b08	d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae	0.9999917484463637
fb0fe3e999bd78420142487ef0fcb6d7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__	0.9888609834357901
cc438fe228e0439ced375e4c03d76428	d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;s__	0.7209391777272048
