# Constructed from biom file
#OTU ID	SRR11851974	SRR11851975	SRR11851978	SRR11851989	SRR11852000	SRR11852011	SRR11852022	SRR11852033	SRR11852036	SRR11852037	SRR11852038	SRR11852039	SRR11852040	SRR11852041	SRR11852042	SRR11852043	SRR11852044	SRR11852045
5df8fd5e43b6c9c4f512a044411290b4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f1a4e15397b04ac5ca59b0437a4416a6	42.0	60.0	157.0	41.0	219.0	193.0	203.0	12.0	21.0	36.0	18.0	93.0	143.0	170.0	83.0	72.0	0.0	0.0
feaf607f5b7807474cb5827129064b60	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
aff1c1186062682fa68ab84ab38cebc1	73.0	40.0	109.0	84.0	119.0	78.0	138.0	66.0	61.0	57.0	43.0	24.0	102.0	79.0	66.0	66.0	23.0	32.0
b009f332fc31906f394d06fa3454f3c6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0
4e9ef0c0339e73d7e2830536f806e48f	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
930817efc52777f31ff3538c9423dabf	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd111d6d3350ad44f7ae49ff2dad13f2	13.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	8.0	0.0	17.0	13.0	0.0	12.0	0.0
11867987790b8b1ca1940901139de60a	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
313ac820b27e852621193fe64276e25f	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
159efc5673576b4f1e7aa00b75318b61	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be4a3dee1dbce3cf8a1bd109be9e6cf8	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1f341d8a29077e717352cd8d88a3376	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc6d0b131ed125619b9a07f757637425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3743fcc0841382ff35d65a5e5c3dae89	47.0	0.0	38.0	29.0	0.0	0.0	0.0	0.0	37.0	32.0	0.0	0.0	46.0	48.0	39.0	49.0	0.0	0.0
64adb0047b36e5c7fc994f7c0befb1fd	56.0	18.0	60.0	70.0	36.0	30.0	60.0	36.0	89.0	83.0	39.0	32.0	86.0	70.0	37.0	56.0	13.0	31.0
cb4926929a107798c349b75bab5ef213	39.0	23.0	48.0	48.0	18.0	0.0	12.0	0.0	41.0	33.0	17.0	23.0	61.0	48.0	27.0	38.0	20.0	10.0
ceaeb53cc1e1bffc137d97aac16d3d55	0.0	0.0	0.0	28.0	11.0	16.0	41.0	0.0	7.0	0.0	9.0	0.0	20.0	34.0	0.0	26.0	0.0	0.0
c17f7759c741bad1e638ed0b1554b900	0.0	3.0	9.0	0.0	5.0	7.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0
865a3a9fded897bf94adaa73f98d1685	166.0	77.0	276.0	226.0	221.0	154.0	215.0	62.0	134.0	150.0	138.0	116.0	237.0	138.0	152.0	208.0	67.0	77.0
b337d2bff382eb3de9a3da59d5f6f70c	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3347c3a1bd893d7ff84a0ccfd87b2f17	0.0	0.0	11.0	10.0	0.0	0.0	0.0	6.0	13.0	0.0	7.0	0.0	14.0	0.0	0.0	14.0	0.0	0.0
9b8f91068d7fde3765022f0cbf1b842a	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0
2840e085dde537ac3ebdd4449b2386fd	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
15d7ea2e0635aa950206199625485cc4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c35e1642f7a8b03fdc02c626c7265d5e	0.0	0.0	0.0	0.0	24.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c6b0f61518b3cfa653cbc9d13d27caca	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0
4fdea1003b97799a0f09a51b018b2e41	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77d6f8a88105461e6ac72d0eac74f8d3	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fa3c24108f9d6f6e8af7f2c6e779d7d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
afa7e0c2a1531cddd8f26909fc62acf6	114.0	41.0	110.0	135.0	79.0	52.0	79.0	54.0	197.0	119.0	92.0	87.0	170.0	147.0	67.0	137.0	62.0	89.0
280d96458a95a23bbe7210ead4e580af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
7ae4d0c287d47618f3985458c0198de9	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b4cd6ef6a68bb82ff3bd24b5ace10170	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
cc611bd4b85eec0b022bb16906710ac2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
dd7369a3f87847e0046006eabf389d14	11.0	6.0	0.0	14.0	0.0	11.0	16.0	0.0	0.0	16.0	0.0	0.0	26.0	11.0	5.0	10.0	0.0	0.0
ecacfb5fc599463f90f758c476678ee8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
5a50786cd62a9f4cbd32a67e19ee66bd	0.0	52.0	73.0	84.0	133.0	70.0	77.0	180.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	67.0
fc9f04d3bc5a5c32bfcccd7153a3097d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
15910956120bbc9fb80c50ed9272b2ce	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75eff7179e7ada40b2f3a6ba5191d89f	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bbe69463358b48d42839d3c3b7caa13	7.0	0.0	0.0	6.0	10.0	17.0	13.0	0.0	10.0	0.0	0.0	0.0	14.0	12.0	0.0	0.0	0.0	0.0
40438dc187d1318ed7a0d8d5c3622e3d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
fc810bfe4e4e549961e54c40c4675eee	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	65.0	25.0	16.0	0.0	0.0
a46e7e9e748c87b9b1d9b63b7d63e53b	0.0	5.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ec6c60fb4e425135198f087fa09bbf4f	49.0	44.0	47.0	57.0	26.0	24.0	71.0	0.0	29.0	47.0	29.0	22.0	72.0	87.0	42.0	48.0	28.0	19.0
697181a0ed14b4f90d58de8a0dfb3e50	63.0	19.0	80.0	77.0	41.0	32.0	59.0	40.0	63.0	50.0	0.0	39.0	121.0	102.0	48.0	78.0	25.0	0.0
a0cf7d2371b3c2dca7987361a0c8ff51	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c67596cd0ca8a5692e28a3a2186d77a6	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2d37d5234c061f5127f2e56525e08d36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b55877c70d4d88f02cf268b441b8cc0f	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
498008ccfdd1b64e598d19eb2d1f4ee6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
265e9baf253c5dc27a4c45cf7034d617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
d0ce7179dd7d235724053d96937eef9f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f191734ff407570afb1f98dc976e5148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
d33763d581cd09513738ff6b4f2463f3	26.0	15.0	63.0	77.0	32.0	36.0	66.0	17.0	329.0	24.0	26.0	15.0	91.0	37.0	23.0	86.0	31.0	11.0
a49df8b55e2c8752f69a117216920db7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0120281cf67182b8f8c5cd5446dac0e2	121.0	65.0	180.0	122.0	121.0	125.0	129.0	78.0	132.0	86.0	94.0	73.0	158.0	159.0	112.0	158.0	59.0	55.0
3c86275d5e71b279e2b11d8424d95ce1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
76c3816f53642bae9537df3b2f1a5798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
051a4c1427938622365a1e267c9279ad	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
9b30ece5547c4c2f799eaa3b022238eb	758.0	283.0	979.0	735.0	2531.0	2615.0	2726.0	406.0	522.0	531.0	328.0	474.0	1561.0	1630.0	868.0	877.0	322.0	336.0
6a5a5f1afeb44133cbcdab0bfd1321d9	70.0	18.0	65.0	37.0	65.0	46.0	47.0	0.0	28.0	32.0	19.0	29.0	40.0	63.0	35.0	53.0	0.0	0.0
db316388be7996218ccefb5a897745aa	64.0	0.0	17.0	93.0	16.0	14.0	38.0	0.0	43.0	19.0	37.0	10.0	15.0	27.0	15.0	29.0	18.0	4.0
c57eaaf25b15dcf4aff3e366cc2bdcf2	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
451e67217ba807db83d306bc96abddcf	28.0	0.0	0.0	30.0	32.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	26.0	0.0	0.0	26.0	0.0	22.0
2fe8e142712cec7fc8d929279e7f0a11	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4fd469c9684e8068d7616dae95628c1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6a90a732d3f80dc734eee707586682ef	0.0	0.0	33.0	0.0	0.0	24.0	0.0	25.0	14.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0
efb6fb480a667f4bf84ff7b24d567c7e	21.0	20.0	0.0	24.0	0.0	21.0	13.0	0.0	0.0	0.0	23.0	0.0	22.0	18.0	17.0	15.0	0.0	0.0
bf4b15111c5dac512ed1415a4e5f292f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d9d277f8a74d0c0f3ed7b7ef192b4804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
98032858f55eb437b3ddb3c27a908c76	41.0	0.0	52.0	60.0	50.0	42.0	31.0	0.0	25.0	0.0	23.0	23.0	52.0	36.0	0.0	0.0	20.0	23.0
d01d3763163629d305670d2a8dc1f450	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
150c05751aee886fad16956c33224a6c	32.0	43.0	0.0	0.0	29.0	0.0	47.0	29.0	28.0	0.0	23.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
a077e56295555aa1423f160c37b64d6e	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
42f60168b5e035cd24f7ebab7412f23c	0.0	0.0	0.0	0.0	0.0	20.0	21.0	0.0	0.0	0.0	0.0	0.0	16.0	18.0	0.0	13.0	0.0	0.0
fac01bb9b0b31135a6d0c1774af0ee78	0.0	0.0	0.0	4.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
bbb2e899b41bd4b0af8c04bdea4e289e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
15e5e1fd4cbebbe7bc928b83ff5b30f8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4f6c439194823ec7035f4342c45bded	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1a8f86d94c856cd8bd7caf1e8524878	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664fa7c0161fdf0b1213f920491442ba	0.0	0.0	0.0	0.0	71.0	67.0	40.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	21.0
864c273879ae412803023dd0b28da190	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f58c8aac64a61daa1acec8eeefe48254	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e5715026c00490c1a6decb722fe67e4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4ada1eb1a2e9c4e7c7386f799b6cd39b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
ff243588c1c19d861b80a73d548135cd	0.0	17.0	31.0	12.0	39.0	35.0	46.0	17.0	0.0	0.0	0.0	15.0	32.0	54.0	27.0	27.0	0.0	0.0
7c48df37dc01e891ca580e628031fc65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
a2840b1c3f870d0462bb5c96c6e47553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
8695764ba87524ab6772e9ab9f5082ba	10.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7828bd1acc049e93eaabf4e4b8755014	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fab92bf8da02d9fec2724e803c216236	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93174510a389871272644f4cca2fc7c0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0
c15e3ed79ee9f85f1dc4994b19c412f1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
589bd5811bc367cee1d23c82cb48cc2c	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ed27e27e4b6e2ab697bd7b913ddec16	27.0	25.0	14.0	0.0	50.0	21.0	59.0	329.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	146.0
fbfcc9b58f836a25e333032adea93f11	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a19f799ee4342f1dbc53174c81ebcc8	0.0	0.0	0.0	6.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e0c6dd1a4e4548ccde23df74d069a35	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
005b620962db6459e20f7f343190460e	7.0	0.0	11.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	9.0
9ea11e6310e8e32bcf61c3ed6aea64f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
57b22f081a8c81a109a9e0e56528f2e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
dff2eb3ccdee8ab22f44b357bbe402ec	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8edc2dc2ab9e2a309eb69cfb51be7aae	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc7127651a6c56909215f1f6f3348a23	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a95c355da81f5e17b95a5cd23f2061df	25.0	0.0	42.0	34.0	22.0	16.0	19.0	26.0	41.0	28.0	27.0	0.0	36.0	43.0	25.0	44.0	35.0	17.0
459c163845926e047dd01730105f271c	0.0	0.0	22.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	33.0	0.0	0.0
16e9258acc961b6fa7f7ea2a4367c9e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e5c64a8280b7a24eaa56e52433e5d79	0.0	0.0	0.0	0.0	130.0	82.0	152.0	66.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	64.0	121.0	71.0
162d719c27956eff831de4bba227d1d9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
4717401ae690e01bf2ca59b20401368f	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6e5a4d917c8e1381ab5f7927d2e255a4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
45f3cd46fbaf39320b4445f07732316f	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d20bb47dd3cb3d5e7d0071e071d33d09	8.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
042c3cd93272525846e48f91ea424fed	0.0	12.0	0.0	40.0	17.0	0.0	0.0	40.0	0.0	0.0	32.0	31.0	66.0	58.0	0.0	0.0	22.0	45.0
0d8ccf84440cc39383e99ecdecbfb1d6	210.0	104.0	262.0	211.0	585.0	341.0	418.0	124.0	181.0	162.0	103.0	205.0	327.0	300.0	144.0	301.0	132.0	127.0
31d909b3f3d7e798986f3d24d1d8c039	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79ae29225fa4a8c4644d609ff81a4192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
3651f963626b070d94ae6f34f79456a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
2ddb6b0ec1bdf0fcc0d74976ed7aed31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9361df0f6b94bce10ad1f1210df11a19	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a7a98fd81f6e290347cb7bb62283c2a3	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d542114f0222e3afdf8db22c5bc79064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6478feaecddd6e5351e40088ebc293f2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
9f736143d79bb80e47bc7bc55983e7f3	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72e65f4065163de29d34523270e8a193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0
aef47484206bf6296ecedd96fed50e8f	60.0	0.0	55.0	39.0	31.0	37.0	52.0	167.0	30.0	0.0	26.0	39.0	62.0	25.0	25.0	0.0	56.0	126.0
44d4602c26b17527823fcc75b33b1393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0
a5129d762eded2a2283880d18eae47ce	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9a85b0fcb196707a22d8f7750064e94e	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75a8530925b83baf16ed0076401b6a3e	0.0	0.0	10.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
634edad658b4939f6e81915332ab8f3e	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa2227e13305a550ec214da642d271ae	0.0	4.0	16.0	0.0	0.0	0.0	9.0	0.0	19.0	0.0	0.0	9.0	0.0	0.0	0.0	13.0	0.0	0.0
969874e642c37a74f07fbac5691b2cab	6.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bbfaab30578387c2ff3f729f106ce55a	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
186fe0f5163cc84d6d271505ea0bf657	173.0	93.0	299.0	228.0	270.0	328.0	242.0	109.0	205.0	139.0	172.0	96.0	291.0	234.0	190.0	324.0	93.0	92.0
8ccf9f1c3606967b25978fe65ee3923f	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11a2fc391b17600f1dafc56263db4d6a	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fc08daface4ff29e321efd97894ba175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
fa01b0086facbc11ed32fc08c8836ec9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
e075a986660c022e89769b239ca91874	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b3320fb866057c3a049ed6f778654d7	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
385d04a5d996eb9ee3b9bd1240ecc2b5	0.0	8.0	8.0	7.0	6.0	5.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1c1fbede6ace50ea182f3c8b0032e643	40.0	26.0	30.0	31.0	26.0	21.0	31.0	31.0	35.0	47.0	31.0	21.0	29.0	33.0	28.0	49.0	0.0	30.0
dc1bff1d0f4f4eb8d6cb5c8c1192f4e6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
