Feature ID	Taxon	Confidence
f4eeb7d482655690f3471df73f6faa7f	d__Bacteria	0.7516447307314572
3bceee2a2a6ddf70109f90a1cb385d4c	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae	0.9996664274492134
d9f8deeddd53df0f672347b5a491acf9	d__Eukaryota	0.7472146613465136
b562d827e00c42c841ea271f0061acd3	d__Bacteria	0.7138898966562245
2ecabb85b3d2c9375e9388499092dbcf	d__Eukaryota	0.7732456090599829
cc08eb5203adb690ae12baeeee7a8aaa	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__	0.9410542633061363
2f054ec5932f083e5f06bfc98a3ffe20	Unassigned	0.5728187177718005
1f5b843828ac32077418d4ebc808aab6	d__Eukaryota	0.764194687469849
c24fb5b840eb8f45de49c7be0421ee92	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__	0.9240713721172825
369929a7a620f2ea8c6f71fe977943c1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__	0.9998136783590289
3e5e6756e5e2ee7cc1e469fc3d26b477	d__Eukaryota	0.7317065409878631
33a5a8af097afcf867d74314198c75e1	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__	0.9711258497668287
d2b0c5f073b8abf079e7dd75a7b7f1fb	Unassigned	0.7395290881667027
32a9077bfc6f83db233fca64a8e0b6e8	d__Eukaryota	0.7772356129019315
be953f75304e3f5846727f519286bf0c	Unassigned	0.4983462195568791
780e1f8150eff59eb1dcc9ca72868874	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	0.9998807557717115
c5323353e7f37f79dcef9c98cb40d115	Unassigned	0.32185699773118104
82a4b319e05a7bc47655cae59622af21	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Dongiales;f__Dongiaceae;g__Dongia;s__	0.9979350735656076
6def257f47301e94d8290ffff0cfabc8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__MND1;s__	0.9996503690826442
8aafd8b323b7b0bd109e1a6987b887f6	Unassigned	0.8462680731486776
c3e482a64aef5a37aa43b8067de9abbd	Unassigned	0.5352503398329415
32017294f8bf75a5fe1c3a11860cd4fe	d__Eukaryota	0.8274122256156293
de603993465547c0735228c02ac7619d	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Salinisphaerales;f__Solimonadaceae;g__Polycyclovorans;s__	0.9996068534165142
6fc9d47c0de0576ed8652c6b82c01689	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.9998688469218888
68b93e9f97182096d0e63ae2deab94d2	Unassigned	0.7628102126325085
