# Constructed from biom file
#OTU ID	SRR23373543	SRR23373544	SRR23373545	SRR23373546	SRR23373547	SRR23373548	SRR23373555	SRR23373566	SRR23373575	SRR23373576	SRR23373577	SRR23373578
860d424211a465abcab03710a58e4f24	0.0	0.0	13.0	25.0	0.0	15.0	11.0	0.0	0.0	17.0	26.0	16.0
ede2bd5f6b69ff1fa74cb6ee02776ae9	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7b2fed09f16c777d8827b8e1717ca761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0
6d80086221c09b7d71a8a922ffb439af	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
cca676bd21a31c9c15d6314997e13e14	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
273de7833e768ab79e864e4a6433362f	0.0	0.0	0.0	25.0	0.0	0.0	0.0	29.0	27.0	0.0	19.0	0.0
58bebcd35cb1647b091a6fda7a885385	0.0	0.0	0.0	12.0	0.0	16.0	12.0	0.0	0.0	0.0	0.0	0.0
28ba23d1d5935f31a9733596e3e1210a	14.0	0.0	0.0	25.0	0.0	0.0	25.0	0.0	24.0	0.0	0.0	0.0
a064f87c3cab2cdf7ffbe6391eeb5f39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
c7c40b0f480f3edee216585ec048011d	74.0	66.0	69.0	93.0	71.0	72.0	63.0	57.0	60.0	76.0	67.0	0.0
d892d40bc79d0c356bd2886ce8d120ee	7.0	0.0	0.0	0.0	35.0	9.0	0.0	7.0	10.0	39.0	5.0	0.0
1e8f19b66fc4e38497f12df420b9b9c2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0
a141efe991a994ba773ecfb98e4e6a2b	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702943348b661a262dbc3baa0825f08b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0
f50a3604ec3a31afa346cbb71fef07ce	6.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	8.0	0.0	4.0	25.0
caa7b297eced442bcfb1fc53ce34f892	6.0	0.0	18.0	17.0	16.0	13.0	7.0	10.0	9.0	11.0	11.0	10.0
dc4a7fab972ac91dd37631d279420a08	17.0	39.0	24.0	30.0	0.0	30.0	18.0	25.0	28.0	28.0	25.0	33.0
cc03d62983df544cb020c242efc47b49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0
87a145c77629b7fe4304f795c2c427c9	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0
61d53dc4f7aeabd1d22226da5260e2c7	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
3267d8da68b60fd06286ddfa904b52f4	0.0	7.0	8.0	6.0	6.0	9.0	5.0	10.0	7.0	0.0	10.0	9.0
2fbec6c7f9f8258cf4d6edf54f7ca849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
ff2f9e4563279d4a96bcf179494b125e	96.0	112.0	98.0	152.0	63.0	105.0	88.0	107.0	119.0	108.0	149.0	69.0
8d4689aba235de5821417c0f4c6b5997	28.0	38.0	49.0	45.0	36.0	31.0	28.0	42.0	30.0	28.0	34.0	38.0
40980e879b24a3249a9baea6dada72eb	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8755b34b3933f822ad45f4a461981c91	15.0	23.0	20.0	31.0	12.0	20.0	17.0	23.0	13.0	15.0	32.0	23.0
9c484b875c981cf6ff1ddf8eb61fcd27	36.0	38.0	0.0	0.0	0.0	71.0	0.0	37.0	0.0	0.0	40.0	0.0
ad477bd767ff63650ae9932d1755a484	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e437a89412068d26fd9abbfbc497b648	7.0	0.0	0.0	10.0	0.0	5.0	5.0	11.0	8.0	8.0	0.0	9.0
f5c277203da542b68fae66ba9490a62d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
0d105bb5cab57caf295d28b2da710ff7	16.0	14.0	22.0	25.0	10.0	18.0	13.0	22.0	26.0	13.0	10.0	29.0
e94dbf13227a0b0c5e9a5365aad821e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
95fd9d69eda0fa757170610ae5be0cb1	5.0	13.0	16.0	17.0	15.0	18.0	11.0	17.0	23.0	13.0	17.0	23.0
ad492ab0e6b875f04f58266dec557076	0.0	19.0	24.0	33.0	26.0	33.0	26.0	22.0	0.0	27.0	19.0	26.0
066060c580abc6998bbcb7f3966b723b	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0
b73a4ef12d00041d1b3e088b0cb1b058	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
36d9dd178d6a047830b658fe2a825230	9.0	8.0	0.0	7.0	0.0	7.0	6.0	5.0	13.0	7.0	8.0	0.0
c35683e9a7ef37b1111c8799648a62b1	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20d716b29a18422c9679ff7dddebefc7	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0
ed4eb0c93690ed93b1306bbc507ef2ba	44.0	54.0	79.0	78.0	65.0	86.0	57.0	73.0	71.0	88.0	45.0	72.0
92ee1cf5e32deed5a78507824d942244	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
55b22b312d74c92723d7293678e09a12	28.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
58d5569602a47d25ac3208e6b17d7ca8	18.0	0.0	0.0	6.0	90.0	0.0	0.0	11.0	0.0	92.0	0.0	0.0
1bc6330d6b377b229e282d90bd665576	0.0	0.0	0.0	0.0	0.0	24.0	20.0	0.0	43.0	0.0	27.0	0.0
03a72d91e2413b179b28d3213d7a92e0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
b12d8d49c06039a9f6c46b32dab343a7	12.0	0.0	10.0	9.0	13.0	10.0	7.0	0.0	15.0	8.0	0.0	6.0
e444eaf7de5e83e30f7ffc7d952389ea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
bc3818bb6f3253111bf16629b1c03ddd	0.0	0.0	7.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0
3cef9034cc48c93e92519145ed320608	0.0	11.0	9.0	10.0	0.0	0.0	8.0	0.0	0.0	0.0	12.0	21.0
473ffcf2c4aa59c954ea72cb49089941	0.0	11.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	10.0	11.0
024b5cd315d28238260c759776d2be0e	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
dc8a1ae9fbc1d646d818a65416f52072	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	0.0	6.0	0.0
e1bb12ba1a9e8eaa61942a456ee7e932	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7aa5bfe1359bbb483c4f5b9aaf6ed5a7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	14.0	0.0
6365456fdba80c66d25ee6b8d80701bb	28.0	59.0	63.0	61.0	38.0	49.0	37.0	53.0	49.0	48.0	57.0	73.0
1e0a5cf27a49eef0e249fc1208cb3498	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
67dfb6bf8e516da4415aae5c65e7a75d	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
969c344a3abba80dbab0d9f83f5ded91	18.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	15.0
37cbbbb28efae17a78f70ada912623b7	0.0	5.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
50691a7a65a349083282d23e908cd268	0.0	29.0	36.0	45.0	20.0	0.0	28.0	36.0	0.0	30.0	31.0	38.0
d23c5b1e3cbd80bc3b5b91ecd47c9f48	0.0	0.0	17.0	9.0	0.0	0.0	0.0	16.0	31.0	0.0	0.0	0.0
ec9f4f3ac1563cedf9e5aff5c515bd11	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0
b0b01fecc8693ac1dcc6ef7efbf765fa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
9c08c840f7d836db55f238f53ef61680	0.0	0.0	0.0	0.0	34.0	0.0	31.0	0.0	0.0	0.0	28.0	22.0
089b5a127fe67c6a1feb75c73c3641c3	0.0	48.0	46.0	67.0	33.0	42.0	0.0	50.0	35.0	33.0	43.0	64.0
42773b0d4e5333c14b305c202595976c	61.0	70.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	23.0	0.0
48933a3bc3ef657e88ec76bfad2b482d	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75ea2daf1a41ca52cecdd1e27b663173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	6.0	0.0
2ff8eacf4e711876e495d50c38b08bd1	0.0	11.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79237189f422bce2ddc10accc09e5817	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
215cea4007fb72e36913d1caf3aca603	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
151e710dcb8357ab7e8b533ad67d4513	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0	3.0
ce2de9f6b5ce0e7c3431ae78037ba327	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
6e48fd8c05b1c59106e0a210659d5816	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0
9a11e1590b1d071a9de2579afd7536c5	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0cd20ba2ac8d992671c5d149bc4b274a	0.0	25.0	29.0	53.0	32.0	33.0	0.0	32.0	37.0	61.0	0.0	32.0
a5c506247d7373908c49f7d802ae90fc	0.0	15.0	8.0	19.0	12.0	0.0	0.0	19.0	0.0	0.0	12.0	0.0
fa96967dcf7f98ad3e3e1aac0c50f465	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0
6612df99992edd4800373c54af9738db	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0
12a344d6bcde6fe04f7bb6877bb6cd9d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
cf970b71000d1e910401a9f9e351a892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
b39b9764433337f59de7ef2b6822efe4	0.0	8.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
85f49ba603ac5c91db412c4876068855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0
c514ac68eedbba174eb24c44f02fb9f1	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b80e17e2a431b77c6d583fcc4a5052e6	10.0	0.0	12.0	30.0	5.0	14.0	10.0	12.0	2.0	14.0	14.0	4.0
a81496d88bad487c0ec41615488c1360	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0
729294fe01d434e2eff0b0528bd4d26a	264.0	316.0	575.0	525.0	268.0	493.0	262.0	371.0	404.0	448.0	367.0	1006.0
09c81394f97b95d90b3227bc924bae7f	0.0	21.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0
83bfcfd2290b7c4261e0cbdcc96c0b97	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0
4478d9f66334d0f8cf1ba581f9a94890	0.0	0.0	0.0	6.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0
ffa31a3700f9548aa83f7acaa113d1e8	40.0	60.0	58.0	59.0	56.0	53.0	100.0	73.0	54.0	88.0	63.0	57.0
8474dab552a3d68961adb2f1daf2ebf5	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	17.0	13.0	6.0
5c9ec22a84b82ecff1bcd51474c5fb90	11.0	8.0	0.0	27.0	20.0	16.0	11.0	10.0	14.0	16.0	0.0	17.0
b7c0dd3a7a0801525f670e76758589c9	11.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5058203c657226f8d660bfb823d10e8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0
5efa4b09ba66c55a06360d82efd43eba	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
7031d1b25ca91127a1eafd59477e2d9c	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e7e086bd8998b552c8f275fe183afdd8	0.0	0.0	0.0	0.0	16.0	0.0	0.0	14.0	0.0	13.0	0.0	0.0
ff484e9d75b48311ad9d64a9ce676d68	14.0	14.0	0.0	22.0	7.0	0.0	0.0	12.0	17.0	0.0	15.0	0.0
d40c6bb19280fcb8085e8ce40b4ed3bd	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0
a51af6f7d3369f355257160b33da3cff	0.0	0.0	25.0	26.0	18.0	0.0	24.0	0.0	0.0	25.0	19.0	16.0
96dccb53652b1339d3b3642a5876d8f1	0.0	0.0	49.0	0.0	34.0	40.0	0.0	86.0	70.0	69.0	52.0	0.0
2f0e1c6d7590694af0683fa42f9c263d	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0
093dbcff1372d79fd828467dbbd5d9a7	102.0	86.0	93.0	125.0	105.0	102.0	69.0	102.0	88.0	117.0	94.0	93.0
14056de7076eef743fa2705262fd93fa	57.0	34.0	35.0	88.0	37.0	44.0	39.0	68.0	55.0	48.0	61.0	42.0
342c4ee12e10b0e94ac93ffd343b6a4a	0.0	0.0	0.0	13.0	14.0	0.0	0.0	14.0	0.0	0.0	0.0	12.0
683bbf2e18541c35ef4ab6ccbc3ebe18	0.0	9.0	12.0	0.0	7.0	9.0	7.0	0.0	0.0	10.0	0.0	13.0
08ff68f5cebffbf00b63740f6ef7f364	3.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0
4c6dcd1909285f8c5931933834f4b67a	0.0	6.0	11.0	0.0	0.0	16.0	0.0	0.0	0.0	10.0	0.0	11.0
c116208f23f05915b71d24233d07f41a	0.0	0.0	0.0	16.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0
440022396aac7bd7435494d663f05109	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	9.0	0.0	0.0	0.0
eae2dc0f6d173165e1acd84835560bbf	39.0	53.0	44.0	55.0	21.0	28.0	19.0	19.0	29.0	26.0	38.0	33.0
a3c6f40afb8cd6842823971e125f660c	39.0	29.0	31.0	32.0	24.0	37.0	19.0	38.0	30.0	0.0	32.0	23.0
401c380bfa94c5ee26ee25f218426d8c	0.0	0.0	13.0	0.0	0.0	13.0	0.0	0.0	15.0	0.0	0.0	8.0
9118311728bb99ac7173147d706edaba	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96e2136d4308cfe1c5517c24cfb92dac	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	13.0	17.0	8.0	7.0
950bbe019c30c8f773130b0e416ca6d1	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0
5388d6d323ea5c56108051821374e26b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
9fea95f187db0ea69433a458c3a300c8	10.0	18.0	17.0	15.0	0.0	11.0	14.0	16.0	13.0	18.0	22.0	12.0
fe40a4fde8b4e3b1549da4fe6070c1ec	20.0	0.0	37.0	0.0	0.0	20.0	28.0	40.0	41.0	0.0	49.0	38.0
2a133a1a97436f49fc99f90efef0005e	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
bc1f5b17bb34faaa7f7900915a9f91e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0
69c5fefc7df4cbeb8ae0d042bc37ab56	0.0	0.0	0.0	17.0	0.0	9.0	19.0	0.0	13.0	17.0	0.0	23.0
07168d2fcdef43b4e027d90073865a9c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0
8a4fed98bb10103e5738a959b337d24b	0.0	17.0	21.0	18.0	0.0	0.0	0.0	0.0	25.0	0.0	15.0	12.0
392b1ae6c5c6f57b9e9d553c706899eb	0.0	21.0	0.0	37.0	19.0	32.0	0.0	28.0	30.0	30.0	31.0	23.0
d37ad69064ea4948e6a849fa4f71bd18	0.0	0.0	20.0	0.0	0.0	0.0	11.0	28.0	0.0	25.0	0.0	0.0
f1d9b0b4ff58ba38ee9d97e4ee69a444	28.0	0.0	41.0	43.0	0.0	36.0	20.0	0.0	0.0	0.0	46.0	39.0
9db49b0a632d3d1f6537b3383d8590e0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
51b00b99aadd9bef8e2d3dd94fea15e9	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bb618c07d8b9cdb0d42ec2541ba82725	11.0	16.0	9.0	31.0	0.0	13.0	10.0	13.0	17.0	14.0	12.0	13.0
d937ef614927f2ab9b23455a0e8cb7b0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	12.0
1ef7760633e6707bb1e72979237e4977	15.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0
80b6b15e03e07cce1791103552699693	9.0	9.0	8.0	17.0	6.0	8.0	6.0	14.0	0.0	10.0	9.0	11.0
3dbd2412895ae7bb42fb3fe227007d4a	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5fa9fb4eda37558b7b51f20b56d70555	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b701af8d98ca714dab16ab6724bb631a	0.0	0.0	0.0	0.0	74.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
de59905a6b6cbcf052eb56ea9b5d90ea	12.0	0.0	23.0	0.0	0.0	9.0	0.0	0.0	16.0	0.0	0.0	32.0
2a6cbaea4bf92c0e0d44f329e4a784bf	0.0	15.0	10.0	23.0	14.0	0.0	13.0	16.0	0.0	13.0	0.0	19.0
2b9109c9a39b455896464ce1bed47395	6.0	3.0	0.0	7.0	0.0	0.0	10.0	3.0	0.0	0.0	0.0	3.0
1e0fc58b0e9cf236e0fb68f708e63768	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
72ffe4f4692a9ae65fd70feacf45740c	0.0	6.0	0.0	12.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0
2f52d105ae712ec9618b0a1faafb9bbe	20.0	13.0	17.0	40.0	20.0	37.0	11.0	35.0	27.0	22.0	26.0	33.0
d67c365dce47104f34fc44ca059d411e	55.0	74.0	82.0	110.0	70.0	91.0	51.0	83.0	70.0	104.0	60.0	81.0
bb52e1ac7b44356dbe4a70771ed1e3bd	13.0	0.0	9.0	30.0	16.0	15.0	0.0	23.0	25.0	13.0	18.0	14.0
9c00aff55c58684ecb93580b3cf7c075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0
7d36878a25f34b1f7ffe18e38421b777	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	5.0	4.0	0.0	0.0
cfaaf73fe2c8d93f4c2f1f28e8edfa23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0
40c0593123d54f8761de7bc600795008	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664e82682edcd4815dba60b1a2e08f5c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0
6828f08c5f44fb3c987b4ca1b915777d	11.0	10.0	0.0	11.0	0.0	14.0	0.0	0.0	0.0	16.0	0.0	0.0
992eb439b46ab6ea6b806077dc809421	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
af38f6de5f65a7fa92a29018356cf508	6.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d056eaae52186d231eab1da634a27a2e	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	14.0	0.0
a0bb09fae9e322244745b2b33194e6e1	0.0	0.0	37.0	0.0	21.0	15.0	20.0	20.0	19.0	28.0	15.0	22.0
e82d84fea5d22641f2c82d8237cf3052	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0
71a955485ea261ecae766ef9aa208d5b	0.0	0.0	0.0	7.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0	6.0
0e4afed3f68986a5bc0130ac9a37f74f	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c03c6a8a21a2086d964eb14833f2ce47	5.0	0.0	9.0	0.0	8.0	23.0	0.0	11.0	9.0	5.0	6.0	0.0
8c0e94281d91a7e0836d1c8e309e3ea2	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
947ac93afea88385f52434c0738f7864	0.0	3.0	0.0	5.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
5459c58bbccaafdc780f2ac2216c37a9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
96db229e34310cd6abcbc7b32a39eb1e	0.0	0.0	0.0	30.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
910f79a2176d893f8b7d09879f039557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
234a79b0565061e47effc528da73a4d4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
cb35ced3e1731d426b8ec1ed126cc605	0.0	35.0	38.0	30.0	0.0	32.0	42.0	36.0	22.0	37.0	24.0	0.0
a53038d674361bacb4c2b5210f481235	0.0	17.0	0.0	22.0	29.0	24.0	0.0	28.0	0.0	33.0	22.0	18.0
f5f2daa29e547de3c4d23a785c95061f	28.0	62.0	88.0	81.0	53.0	62.0	61.0	63.0	70.0	50.0	60.0	87.0
4abc8c1efedaedb6ad7695678dd3edfa	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2573d88484d9b2979456e4a5accbabc6	107.0	121.0	122.0	189.0	75.0	135.0	108.0	144.0	119.0	96.0	170.0	123.0
a883af8e9b2b857994d85abde6bb17c8	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0
45b93e616b29402db679beb4c4788b7f	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
faac49bf00b01cfaae2ef28503bf0d82	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0
2147ff8e9172169972c76db47cf73fb8	21.0	22.0	21.0	0.0	16.0	20.0	19.0	20.0	13.0	0.0	20.0	0.0
38d8deed97a5cc3716a4c9da1c1cbfb4	12.0	37.0	17.0	32.0	8.0	22.0	20.0	27.0	21.0	31.0	33.0	19.0
e5f2b0a913574f8440f549e0df7a4a46	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
e12baca9171d28386a70fbec836f715c	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0
748f08412cf73b5aba4e171437962b48	0.0	74.0	44.0	69.0	28.0	61.0	0.0	45.0	49.0	47.0	0.0	69.0
bf5250c4ef032c62bfab2fbba599c1fb	0.0	0.0	43.0	0.0	37.0	0.0	0.0	0.0	40.0	46.0	0.0	50.0
df8ccc83457fa7a13d3aa89a402b6c29	49.0	29.0	39.0	39.0	41.0	54.0	35.0	52.0	42.0	44.0	34.0	34.0
33b59ac7bf646a8a5b1129313c3cd6bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	4.0
4dbdb65101e8879e85250dfd2aa631cd	144.0	152.0	166.0	188.0	121.0	188.0	104.0	159.0	152.0	128.0	125.0	154.0
b8c83718d35b8e7d41c9a53ff0437448	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
c43b4a4fac00b32b313d206a3614b5ef	0.0	7.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	10.0
a994d44f5114b6a1e83f7e6cd5a5e3bd	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a58d4c581bccf73c41f24419a9c0b17	24.0	60.0	62.0	69.0	40.0	72.0	47.0	63.0	59.0	66.0	39.0	119.0
bebe0d7fb3dcb52b47fa05da386d8420	5.0	0.0	4.0	5.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	6.0
cfca12f15d8b112666d23a154c0f11fd	13.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0
9cfaac15373ee97dba2323dc75239a59	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
2fd08fa7fc3e2c3c7d98131480e7f9cc	0.0	0.0	0.0	0.0	19.0	0.0	20.0	0.0	31.0	0.0	0.0	0.0
f640eeaf0cac6d1b768a3360119dc884	5.0	8.0	0.0	13.0	14.0	14.0	9.0	15.0	6.0	6.0	14.0	12.0
f808ee2fa2f56b7d088f793641610b27	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2f94d6239a7c2b04dc8e2e9f39ce0004	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0
cf369995b88434f7a532c1e34bb84884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
ad16b779f2ec6d8afc200de7c5d2f39a	0.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
0d8660098750336c6d9a08c4fad079f3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	10.0
061f9a84a9b817dc8c1ac86db66473e4	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0
