Feature ID	Taxon	Confidence
d41a7f7e5077909305765f3c75479c4c	Unassigned	0.5204621586016918
c895cb7cec01c684993e2a7424a61e66	Unassigned	0.4532669379138228
48b0177d964a4b81b5e91a35c2cf6169	Unassigned	0.4116693842971464
a5c5f9670a394fe9764effc3d4c3e5d8	d__Bacteria	0.7027253745756135
ebcd79aef1228982cb59fe4bc8005911	Unassigned	0.44061709799709614
ff305b18ce67efdd29df5a9932e48380	d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Nitrososphaeraceae;s__	0.9996665159693011
4e7460e2be219f88c4a21c05face7a39	Unassigned	0.3956317060843054
a102d0fcf937f2e3e3b180a8b6d2f32f	Unassigned	0.37320966319909776
3e91cab5e54cd8c6d70423ddcbb5dd3a	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Bradyrhizobium;s__	0.7901250160973264
cdf522dc5391c4969704f736de885d66	Unassigned	0.33433041481563996
b86a88bfcd00e39014e943064677ea6d	d__Bacteria	0.7017772251717459
b99d9feba67496c1ca9dd5c0c175c8c4	Unassigned	0.3119042586886953
26ec852264f65c4d96c7e7f8b61bd1b8	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae	0.9999655724789612
0cdcae5cd0577e58cf30726a703d89f7	Unassigned	0.5262497285389145
f328f17e5f440d0e9ae7f6cd36931a1e	Unassigned	0.5481820743811241
4a7a90703706ee16059d6be03813da81	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	0.9950470730621978
5f5b7c99683bfd151127121e7b1bd728	d__Bacteria	0.7262909639811869
9c9706c531d29b27ab1b4160643d2277	d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__Pyrinomonadales;f__Pyrinomonadaceae;g__RB41;s__	0.9557663810310872
120a3cc2edcaa51234662322e96b3d41	Unassigned	0.46713626294104993
f7a138a2eadd32b8ed4db25199f6cda6	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.7426970476791834
92f3c982f53f6ebaf27f4a99476e3a28	Unassigned	0.49810434189019637
9a89eb0f59573825f7b25c8b6c250b39	Unassigned	0.4913482770233869
acdd58fe2121702e2321e0e225065b86	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Luteibacter;s__	0.9499703955367093
08a6827269e8d42a4f2eaa0a56cbdb59	d__Bacteria	0.7146347913959504
bca336c1dfd3f9b06189d26f55c3656b	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__Mitochondria;g__Mitochondria;s__	0.8422746845364634
9443db46b6aa99241ef85d0fb874e626	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;s__	0.8800298883207786
d84eb962f998f9cb3b3094a2581077b8	d__Bacteria	0.8515383443740274
74011643d93822728edff4b82b27c8a4	Unassigned	0.4952254820235178
b275541f59ce7af2d208295987d556d5	d__Bacteria	0.7257660478178619
3eca1a53f6a2c44e18d2f0d74755c32e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter;s__	0.8413767834497127
